"date","transaction_history_id","client_id","status","pricepoint_id","mno_delivery_code","total_charged","created_at"
"2025-10-04","3026911","213188","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:48:02"
"2025-10-04","3026911","213188","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:48:02"
"2025-10-04","3026913","238514","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:48:21"
"2025-10-04","3026913","238514","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:48:21"
"2025-10-04","3026919","232612","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:49:07"
"2025-10-04","3026919","232612","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:49:07"
"2025-10-04","3026919","232612","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:49:07"
"2025-10-04","3026919","232612","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:49:07"
"2025-10-04","3026919","232612","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:49:07"
"2025-10-04","3026938","227547","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:56:00"
"2025-10-04","3026938","227547","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:56:00"
"2025-10-04","3026938","227547","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:56:00"
"2025-10-04","3026938","227547","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:56:00"
"2025-10-04","3026948","219174","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:58:32"
"2025-10-04","3026948","219174","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 12:58:32"
"2025-10-04","3026972","172900","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 13:01:49"
"2025-10-04","3026972","172900","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 13:01:49"
"2025-10-04","3026972","172900","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 13:01:49"
"2025-10-04","3026972","172900","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 13:01:49"
"2025-10-04","3026972","172900","TIMWE_RENEWED_NOTIF","63980","DELIVERED","3000","2025-10-04 13:01:49"
